session_id,user_id,video_id,video_title,session_duration_sec,video_duration_sec,last_position_sec,completed_flag,watch_time_sec,watch_time_ratio,completion_ratio,engagement_velocity,num_pause,total_pause_duration_sec,avg_pause_duration_sec,median_pause_duration_sec,pause_freq_per_min,long_pause_count,long_pause_ratio,num_seek,num_seek_forward,num_seek_backward,total_seek_forward_sec,total_seek_backward_sec,avg_seek_forward_sec,avg_seek_backward_sec,largest_forward_seek_sec,largest_backward_seek_sec,seek_jump_std_sec,seek_forward_ratio,seek_backward_ratio,skip_time_ratio,rewatch_time_ratio,rewatch_to_skip_ratio,seek_density_per_min,first_seek_time_sec,early_skip_flag,num_ratechange,time_at_speed_lt1x_sec,time_at_speed_1x_sec,time_at_speed_gt1x_sec,fast_ratio,slow_ratio,playback_speed_variance,avg_playback_rate_when_playing,unique_speed_levels,num_buffering_events,buffering_time_sec,buffering_freq_per_min,play_pause_ratio,attention_index,skim_flag,deep_flag,engagement_label
6d4f6681-da82-4691-8ad3-695d399197be,user_553,vid_B,"Object-Oriented Programming, Simplified",144.62448546086247,454.0,223.48162700245084,0,160.43066034905166,0.3533714985661931,0.49225027974108115,1.1092911399941146,10,53.81820422177964,5.381820422177964,7.033579570357231,1.3215859029090415,0,0.0,12,5,7,521.7767077667781,193.10707163038603,104.35534155335563,27.586724518626575,252.07555902252471,68.52169269249781,124.03611530460564,0.41666666663194446,0.5833333332847223,1.1492879025674645,0.4253459727532174,0.3700949094983141,1.5859030834908499,34.76815357869421,0,2,3.0574011373492382,103.57976709743906,37.98731722607418,0.0836725049030628,0.006734363738639877,0.09040686864170268,1.5,2,3,2.668913447678601,0.39647577087271246,0.299999969970003,0.14648541227667894,1,0,0
d791560a-8806-4767-91e6-9512664326ee,user_204,vid_A,Data Structures Crash Course,637.9236129850176,1200.0,833.5320801563411,0,1052.4722707045107,0.8770602255870922,0.6946100667969509,1.6498405910670992,12,91.28359482350933,7.606966235292444,8.710706933074452,0.59999999997,0,0.0,4,3,1,179.0374381457284,54.513745565721024,59.67914604857613,54.513745565721024,102.18105685495026,153.4340741497044,33.06242320329332,0.7499999998125,0.2499999999375,0.149197865121316,0.04542812130472967,0.3044803387968869,0.19999999999,68.39361262840663,0,4,64.2842976617685,509.58032877468054,64.05898654856861,0.05338248879042936,0.05357024805142911,0.10695273684185846,0.9,3,2,1.9493506225604298,0.099999999995,0.9999999165833403,0.5613880696300483,1,0,1
b6b6ab6a-e3ef-42ca-97b7-17ff1dd7fddb,user_256,pTB0EiLXUC8,Python Loops Tutorial,445.19334915687006,900.0,411.68596512168824,0,489.8686265013204,0.544298473890356,0.4574288501352092,1.1003502802275873,3,18.230939118933613,6.076979706311205,5.027806084869855,0.19999999998666668,1,0.3333333332222222,3,0,3,0.0,159.5115990768113,0.0,53.170533025603774,0.0,110.65338831628802,43.07144984079149,0.0,0.9999999996666666,0.0,0.17723511008514897,177058.05203311585,0.19999999998666668,123.58411909491454,0,2,32.606072514008744,380.1490865250095,32.4381901178518,0.036042433464239736,0.036228969459969465,0.0722714029242092,1.0,4,4,3.4825869829192966,0.2666666666488889,1.666666110555741,0.4304567281801318,0,0,1
84642c62-da3f-404b-89f9-c2baec708296,user_017,vid_D,Machine Learning Intro Lecture,58.45712969974149,180.0,129.28515381854902,0,157.18078504600197,0.8732265835888998,0.7182508545474946,2.6888214637060472,10,72.95828283613758,7.2958282836137585,6.853282659409706,3.3333333322222223,0,0.0,3,0,3,0.0,161.28472140582883,0.0,53.761573801942944,0.0,133.03646716861346,117.68196920548584,0.0,0.9999999996666666,0.0,0.8960262300274046,895131.0989284761,0.9999999996666666,58.43406408314367,0,2,21.132494834578562,20.108949197845032,17.2156856673179,0.09564269815123476,0.11740274908033978,0.21304544723157454,1.5,3,2,1.6603859284244171,0.6666666664444444,0.19999997998000202,0.7391640890474341,0,1,1
3df83d7a-d781-406b-9a91-f7b7fb845b54,user_463,vid_B,Data Structures Crash Course,107.79584817081212,300.0,143.24388279163324,0,174.91912991983136,0.5830637663994379,0.47747960930544414,1.622688933631597,3,11.557804431481564,3.8526014771605217,4.697646805129673,0.59999999988,1,0.3333333332222222,7,4,3,297.45495079244404,116.03177851783978,74.36373769811101,38.677259505946594,101.82846225600038,108.34976153322405,79.58750234471657,0.5714285713469388,0.4285714285102041,0.9915165026381751,0.38677259505817674,0.39008145962022056,1.3999999997199999,43.74365202904821,0,0,4.777552957176715,85.76400540455793,17.254289809077477,0.05751429936339988,0.015925176523869298,0.07343947588726918,1.0,2,5,1.883345551029469,0.9999999998,2.9999989990003337,0.264495719184416,1,1,0
15f3dcad-6269-4692-9284-192777321c63,user_689,vid_C,"Object-Oriented Programming, Simplified",204.9341934077924,300.0,281.1018660675429,0,255.73136156033343,0.8524378718677781,0.937006220225143,1.2478706325508764,7,49.50810661896528,7.072586659852183,6.647620762416033,1.3999999997199999,2,0.2857142856734694,5,2,3,102.58738631987225,200.24354578340765,51.293693159936126,66.74784859446922,65.72320459540371,137.946738263927,108.35519619348486,0.39999999992,0.59999999988,0.34195795439843435,0.6674784859424673,1.951925736715253,0.9999999998,31.549412307282722,0,1,34.17729948377551,152.9744192528019,17.782474671214985,0.05927491557051903,0.1139243316122053,0.17319924718272434,0.9,3,2,1.572017543469782,0.39999999992,0.9999998570000204,0.6087862411062066,0,1,1
d9a88d75-fd8a-4643-9df1-7a5f665d0ce9,user_654,vid_D,Data Structures Crash Course,298.33211205353297,900.0,412.294898129949,0,219.6694044779415,0.24407711608660165,0.45810544236661,0.7363250404562132,5,14.162730361755917,2.8325460723511835,3.908791272669952,0.3333333333111111,0,0.0,9,3,6,194.22422030716774,217.69912311609022,64.74140676905591,36.283187186015034,168.2788221198996,77.348162399802,158.0844567995467,0.3333333332962963,0.6666666665925925,0.2158046892299466,0.2418879145731648,1.120859761924845,0.59999999996,116.44484835279943,0,2,23.079132856214667,200.4584786237804,74.79450057353789,0.08310500063717198,0.025643480951321136,0.10874848158849312,1.5,2,4,3.7895468860356023,0.2666666666488889,0.599999879880024,0.23016347703049575,0,0,0
d83ee54c-6fce-4a96-955a-4b4f56b17fe8,user_002,vid_A,"Object-Oriented Programming, Simplified",440.32623695070487,900.0,513.9451654805413,0,535.2761113640481,0.5947512348489423,0.5710501838672681,1.2156352868492764,7,30.080596253754464,4.297228036250638,5.299572016941439,0.46666666663555556,1,0.1428571428367347,4,0,4,0.0,224.3977137928613,0.0,56.09942844821533,0.0,99.54740861734597,54.67967662707232,0.0,0.99999999975,0.0,0.2493307931029022,249081.7113915107,0.2666666666488889,135.54304580331436,0,2,44.34698893614471,373.5626819073144,22.416566107245746,0.02490729567468982,0.04927443215121715,0.07418172782590697,1.0,2,2,2.3355830924283736,0.13333333332444444,0.5714284897142974,0.43636047093316,0,1,1
bd550c45-9452-4296-b7a8-5665ebe37d7c,user_138,vid_A,SQL Basics for Beginners,960.265550837098,1800.0,1078.1741573032634,0,1402.2402763035518,0.7790223757241954,0.5989856429462574,1.4602630231603209,6,33.32572489049726,5.554287481749544,4.111982690563299,0.19999999999333334,2,0.33333333327777775,6,1,5,86.43968056967016,171.81860240924811,86.43968056967016,34.363720481849626,251.99418149400117,78.97157081794224,96.50030825071916,0.16666666663888888,0.8333333331944445,0.04802204476090119,0.09545477911619592,1.9876869033140774,0.19999999999333334,185.71926501284386,0,2,98.9780683390018,734.9802428973396,126.30723960075659,0.07017068866704801,0.05498781574385934,0.12515850441090734,0.9,3,1,0.27208236267568653,0.03333333333222222,1.6666663886111575,0.4438347063346504,0,1,1
8c0f39ed-c592-48c0-b1d8-003db76bf0f3,user_764,vid_D,Machine Learning Intro Lecture,366.4335314729212,1200.0,403.2726587245538,0,315.4541266013043,0.26287843883442025,0.33606054893712817,0.8608768016737982,4,7.974382378497954,1.9935955946244885,3.0655581469147077,0.19999999999,2,0.499999999875,5,2,3,250.86466700994268,46.71542060193623,125.43233350497134,15.571806867312077,371.96683326937523,20.638143218386645,87.06421791269709,0.39999999992,0.59999999988,0.20905388917477802,0.03892951716824775,0.18621672583550264,0.2499999999875,183.93491671767606,0,2,17.376960824575256,249.59478513544965,99.46178551289628,0.08288482126067784,0.01448080068713398,0.09736562194781181,1.25,2,2,1.3232999099142866,0.099999999995,1.9999994995001251,0.16991885490472225,0,0,0
a70208e6-77c4-43b8-8b64-2e148d24ba1f,user_257,vid_A,"Object-Oriented Programming, Simplified",230.44559517154016,600.0,452.7466556082905,0,337.05674878393256,0.5617612479732209,0.7545777593471509,1.4626304682958686,6,25.56353864996413,4.260589774994021,3.8102724969502084,0.59999999994,0,0.0,9,6,3,791.6285685857217,170.02221395368912,131.93809476428694,56.67407131789638,333.54420069110375,94.27241684806087,120.4545659215582,0.6666666665925925,0.3333333332962963,1.3193809476406706,0.2833703565890096,0.2147750747090027,0.89999999991,67.9992864222704,0,3,16.037767420106498,155.09498410141688,59.31284365001678,0.09885473941652988,0.026729612366799615,0.1255843517833295,2.0,2,2,2.0730871980274754,0.19999999998,0.666666555444463,0.22026711006124533,1,1,0
479db8bd-71dd-4f47-a213-cd6b46c65936,user_791,vid_C,Machine Learning Intro Lecture,127.78826361788154,600.0,260.1868811874173,0,118.50818021212791,0.19751363368687985,0.4336448019790289,0.9273792197816323,4,2.49579871478449,0.6239496786961225,2.5320800919213893,0.39999999996,0,0.0,10,4,6,419.76031266103763,283.6015326111081,104.94007816525941,47.26692210185135,177.0605845569937,101.12536998468346,93.87249419946279,0.39999999996,0.59999999994,0.6996005211005634,0.47266922101772574,0.6756263474077784,0.9999999999,106.94981857234046,0,1,12.143766069428526,70.17151080832255,45.47298674013046,0.07578831123342446,0.020239610115680477,0.09602792134910493,1.0,2,0,0.0,0.0,1.9999994995001251,0.2002494649302758,0,0,0
847b1de5-6399-40af-82f9-f23b9908cc36,user_372,pTB0EiLXUC8,"Object-Oriented Programming, Simplified",341.888450458506,900.0,204.00365669777764,0,388.26377280959457,0.43140419201066066,0.22667072966419738,1.1356446007104337,3,7.2885177736633615,2.4295059245544537,3.1430599059248086,0.19999999998666668,0,0.0,1,0,1,0.0,45.39066386048043,0.0,45.39066386048043,0.0,121.44979959800405,79.80070885862187,0.0,0.9999999989999999,0.0,0.050434070956033326,50383.68726876456,0.06666666666222222,143.59563444299422,0,0,23.12277916073406,277.3055378007242,41.460133497047686,0.04606681499666847,0.02569197684523152,0.07175879184189998,1.0,2,3,2.9661877585748333,0.19999999998666668,1.9999993326668892,0.30164214882607426,0,0,0
99e7725d-b8ed-42c8-bc08-abf1b8c37639,user_377,pTB0EiLXUC8,Python Loops Tutorial,175.19829484085227,454.0,263.79659624642267,0,234.65966469735633,0.5168715081439567,0.5810497714678914,1.3393946836593278,9,54.34000812002355,6.037778680002616,5.038442347528127,1.1894273126181374,1,0.11111111109876542,11,7,4,714.6893778562597,307.06325586556386,102.09848255089425,76.76581396639097,232.3057138858345,184.55313753778975,178.28815312794063,0.6363636363057851,0.36363636360330576,1.574205678094021,0.6763507838433646,0.42964547973625317,1.4537444931999457,95.10200779519309,0,3,19.65155830665129,94.08049700340288,61.46623953079809,0.13538819279881653,0.04328537071940089,0.17867356351821742,1.5,3,1,1.1636981503429629,0.13215859029090415,0.555555493765439,0.19558591164042238,1,0,0
64196c19-eafe-4950-a0f4-2ca86ccc57ec,user_750,vid_A,Machine Learning Intro Lecture,564.7111281899984,1200.0,616.1226778784688,0,848.998623720712,0.7074988531005934,0.513435564898724,1.503421096801126,9,42.09623550318345,4.677359500353717,7.455353781082289,0.4499999999775,1,0.11111111109876542,8,2,6,155.5869437746043,371.82363815361896,77.79347188730215,61.97060635893649,179.98971352799973,78.83720936353403,136.05161198135912,0.24999999996875,0.74999999990625,0.12965578647872886,0.30985303179442425,2.3897941466832804,0.39999999998,141.7259162892368,0,1,40.58313331633376,436.54923093546074,87.57876393820386,0.07298230328177574,0.03381927776358328,0.10680158104535903,1.0,3,2,2.4765436040815203,0.099999999995,0.7777776912716147,0.4857449208093882,0,1,1
e043b8bd-9404-4277-8c0d-ae26274bc3ea,user_292,pTB0EiLXUC8,Python Loops Tutorial,436.63573045651134,900.0,676.6628642690954,0,587.6045537563946,0.6528939486182163,0.7518476269656615,1.3457546251212575,8,46.398563775414054,5.799820471926757,5.4228726862313845,0.5333333332977778,1,0.124999999984375,17,5,12,374.35558819691545,875.7429356713392,74.87111763938309,72.9785779726116,149.96169804208603,209.83034849441066,157.36876160877148,0.2941176470415225,0.705882352899654,0.4159506535516661,0.9730477063004068,2.3393288514483905,1.1333333332577777,79.29715984646523,0,1,49.1824625907666,304.834422314222,82.61884555152275,0.09179871727936773,0.05464718065634661,0.14644589793571433,1.25,3,6,4.595930484951566,0.39999999997333335,0.3749999530781309,0.5566885379713672,0,1,1
75077097-3357-4fcd-8730-96035d6d25e8,user_529,vid_C,Data Structures Crash Course,295.3155657280559,454.0,318.80600325923376,0,430.24164746089923,0.947668827006386,0.702215866209766,1.4568878088046142,9,44.96870088920532,4.996522321022813,5.925511488153393,1.1894273126181374,0,0.0,7,0,7,0.0,626.21629085087,0.0,89.45947012155285,0.0,115.53692637250221,135.81056028649627,0.0,0.9999999998571428,0.0,1.3793310371134155,1377953.084029386,0.9251101320363291,87.09222088942394,0,2,16.819043901650993,246.57544815087252,31.921073675532377,0.07031073496797811,0.03704635220619812,0.10735708717417623,1.0,3,7,5.957319422710627,0.9251101320363291,0.9999998887777902,0.7076572745352485,0,1,1
4a62359c-249d-4bda-a9db-5e4cd55cbdd0,user_310,pTB0EiLXUC8,"Object-Oriented Programming, Simplified",394.6325390593304,900.0,446.80360571108986,0,431.58837172784996,0.47954263525316665,0.49644845079009986,1.0936461873000034,5,19.31127861513152,3.8622557230263044,4.478548811218412,0.3333333333111111,0,0.0,9,3,6,233.85679441708166,219.5171691180359,77.95226480569389,36.586194853005985,148.5542578035315,59.76972539131957,91.95689055930735,0.3333333332962963,0.6666666665925925,0.2598408826853576,0.24390796568643555,0.9386784079112649,0.59999999996,174.84216145319567,0,1,29.0528020668069,322.5711110021269,43.008625990396595,0.04778736221149867,0.03228089118530513,0.0800682533968038,1.0,3,3,2.610291291086147,0.19999999998666668,2.199999559560088,0.31615922661476215,0,0,0
4fcc22c8-815b-4bad-9dd8-ef75979fd8c1,user_375,vid_B,Data Structures Crash Course,384.88567034394873,600.0,347.0657934774076,0,566.2058824988379,0.9436764708313966,0.5784429891290127,1.4711014883754527,7,20.47335784660668,2.9247654066580973,3.649107926066298,0.69999999993,3,0.4285714285102041,4,0,4,0.0,186.67188120376886,0.0,46.667970300942216,0.0,79.2036310235773,33.918327206295764,0.0,0.99999999975,0.0,0.3111198020057629,310808.9930127501,0.39999999996,63.21896474503972,0,1,39.119278807805564,329.83080688627496,15.935584649868208,0.02655930774973608,0.06519879801290061,0.0917581057626367,0.9,2,5,4.029423575584973,0.49999999995,0.5714284897142974,0.6230194828891573,0,1,1
dbbd518d-2507-4c3a-ad4a-6a01802814be,user_615,pTB0EiLXUC8,Python Loops Tutorial,108.83909462653105,600.0,239.2713440830334,0,17.451250239705043,0.029085417066175075,0.39878557347172233,0.16033990634915404,5,15.898886041799475,3.179777208359895,4.601540857704468,0.49999999995,0,0.0,11,5,6,606.4766204300109,63.86395819952379,121.2953240860022,10.643993033253965,180.91134834676782,25.020308744566094,151.31082292807037,0.45454545450413225,0.5454545454049586,1.0107943673816668,0.10643993033236225,0.10530314410005441,1.09999999989,129.19959415599658,0,4,0.6096043792952432,55.71598672716177,52.51350352007404,0.0875225058666442,0.001016007298823712,0.08853851316546792,2.0,2,7,6.57381907171731,0.69999999993,1.399999719720056,-0.16269072892033437,1,0,0
77173109-035b-4d0d-aa45-85719923bf06,user_538,vid_B,Machine Learning Intro Lecture,357.0943108328373,900.0,328.5525808355158,0,291.907491707747,0.3243416574530522,0.36505842315057313,0.8174520927710244,7,27.56550898759584,3.9379298553708346,3.9359304989557473,0.46666666663555556,0,0.0,10,2,8,71.29488190483968,170.40069839705745,35.64744095241984,21.30008729963218,74.57762411251421,27.676863175398633,100.25134220236374,0.19999999998,0.79999999992,0.07921653544973385,0.18933410932985348,2.390052983407181,0.6666666666222222,104.30919856340975,0,0,22.81387413591225,281.0731392462022,53.20729745072289,0.059119219389626415,0.025348749039874337,0.08446796842950074,1.0,2,2,0.02747174999755919,0.13333333332444444,0.9999998570000204,0.16272122361100033,0,0,0
bb475738-77c6-4a55-b8c4-1702ed93b9c3,user_273,vid_D,"Object-Oriented Programming, Simplified",261.3789581979173,900.0,235.58884910515565,0,104.32929443793327,0.1159214382643703,0.2617653878946174,0.399149553417898,6,11.30210918584143,1.883684864306905,0.8363695782331466,0.39999999997333335,0,0.0,5,2,3,186.25030145853881,62.0847848163134,93.12515072926941,20.694928272104466,218.7734734410271,44.28352835057922,66.42014683454585,0.39999999992,0.59999999988,0.2069447793981465,0.06898309424027158,0.3333389746220185,0.3333333333111111,120.0674110089785,0,2,24.31726520327328,170.82792015449573,66.2337728401483,0.07359308093341635,0.027019183559162514,0.10061226449257886,1.0,2,3,2.9065831541902543,0.19999999998666668,0.666666555444463,0.05485595199095237,0,0,0
f3bf89cd-c4dd-4e0d-9adb-130e64d842aa,user_603,vid_A,SQL Basics for Beginners,361.9018625620449,900.0,311.61125609220466,0,337.55750186618985,0.37506389096243314,0.3462347289913385,0.9327321486426057,4,10.67488798036121,2.6687219950903023,1.8265950359526697,0.2666666666488889,0,0.0,9,3,6,95.1619761683361,311.16518546118317,31.720658722778698,51.86086424353053,42.167242415271225,110.37223032654423,6.274970142176841,0.3333333332962963,0.6666666665925925,0.10573552907581152,0.345739094956486,3.269816918605105,0.59999999996,89.9705698705432,0,1,44.12363190606111,264.9725551972471,52.80567545873669,0.05867297273186446,0.04902625767334676,0.10769923040521122,1.0,3,3,0.7416644344177552,0.19999999998666668,0.24999993743751564,0.2862856923407084,0,0,0
359e5f7c-cec6-4121-9777-09b1f91402d9,user_431,vid_C,Python Loops Tutorial,70.58892610171353,180.0,54.04459783344105,0,106.448650720078,0.5913813928893222,0.30024776574133916,1.5080077938171945,7,30.490562713237974,4.355794673319711,3.691440999079779,2.3333333325555556,2,0.2857142856734694,11,3,8,187.536113503164,360.0,62.512037834387996,49.58280483226524,131.89446586553538,116.32158261558726,71.6643612276247,0.2727272727024793,0.7272727272066115,1.041867297234012,1.999999999988889,1.9196284246088782,3.666666665444444,66.38426226447737,0,1,11.149498446983005,50.52358915124759,8.91583850348293,0.04953243613018555,0.06194165803845035,0.1114740941686359,0.9,3,1,0.0,0.3333333332222222,0.7142856121428717,0.4214670263279202,1,1,1
d2f948c8-e97d-4a7f-a009-e890ecc058c3,user_205,vid_C,SQL Basics for Beginners,236.30335227823258,454.0,306.20583734424474,0,330.9554301678312,0.7289767184313463,0.6744621967934906,1.400553259086867,4,26.702835712153004,6.675708928038251,5.8037745615188,0.5286343611636166,3,0.7499999998125,5,1,4,41.316301977068385,233.6588821290341,41.316301977068385,58.41472053225853,82.24098010470343,137.81299720922428,44.3048874410038,0.19999999996,0.79999999984,0.09100507043387088,0.5146671412522454,5.655305554269814,0.6607929514545208,54.496493313874744,0,2,25.625971076473654,178.02617545204666,32.65120574971226,0.07191895539568358,0.05644487021237271,0.1283638256080563,0.9,3,2,1.333586465924823,0.2643171805818083,0.9999997497500626,0.5068307654731459,0,1,1
